from,to,degree,source,target
/wiki/Mathematics,/wiki/Interactive_data_visualization,1,56,46
/wiki/Mathematics,/wiki/Descriptive_statistics,1,56,26
/wiki/Mathematics,/wiki/Statistical_inference,1,56,78
/wiki/Mathematics,/wiki/Statistical_graphics,1,56,77
/wiki/Mathematics,/wiki/Data_analysis,1,56,17
/wiki/Mathematics,/wiki/Infographic,1,56,42
/wiki/Mathematics,/wiki/Edward_Tufte,1,56,31
/wiki/Mathematics,/wiki/Hadley_Wickham,1,56,35
/wiki/Mathematics,/wiki/Drew_Conway,1,56,29
/wiki/Mathematics,/wiki/Line_chart,1,56,51
/wiki/Mathematics,/wiki/Bar_chart,1,56,3
/wiki/Mathematics,/wiki/Histogram,1,56,39
/wiki/Mathematics,/wiki/Scatterplot,1,56,70
/wiki/Mathematics,/wiki/Boxplot,1,56,6
/wiki/Mathematics,/wiki/Pareto_chart,1,56,60
/wiki/Mathematics,/wiki/Pie_chart,1,56,63
/wiki/Mathematics,/wiki/Area_chart,1,56,1
/wiki/Mathematics,/wiki/Control_chart,1,56,14
/wiki/Mathematics,/wiki/Run_chart,1,56,69
/wiki/Mathematics,/wiki/Cartogram,1,56,10
/wiki/Mathematics,/wiki/Small_multiple,1,56,73
/wiki/Mathematics,/wiki/Sparkline,1,56,75
/wiki/Mathematics,/wiki/Data,1,56,16
/wiki/Mathematics,/wiki/Information,1,56,43
/wiki/Mathematics,/wiki/Big_data,1,56,4
/wiki/Mathematics,/wiki/Database,1,56,24
/wiki/Mathematics,/wiki/Chartjunk,1,56,11
/wiki/Mathematics,/wiki/Visual_perception,1,56,85
/wiki/Mathematics,/wiki/Regression_analysis,1,56,67
/wiki/Mathematics,/wiki/Statistical_model,1,56,80
/wiki/Mathematics,/wiki/Misleading_graph,1,56,58
/wiki/Mathematics,/wiki/Knowledge,1,56,49
/wiki/Mathematics,/wiki/Data,1,56,16
/wiki/Mathematics,/wiki/Statistics,1,56,81
/wiki/Mathematics,/wiki/Data_mining,1,56,20
/wiki/Mathematics,/wiki/Predictive_analytics,1,56,65
/wiki/Mathematics,/wiki/Knowledge_Discovery_in_Databases,1,56,50
/wiki/Mathematics,/wiki/Mathematics,1,56,56
/wiki/Mathematics,/wiki/Statistics,1,56,81
/wiki/Mathematics,/wiki/Information_science,1,56,45
/wiki/Mathematics,/wiki/Computer_science,1,56,13
/wiki/Mathematics,/wiki/Signal_processing,1,56,72
/wiki/Mathematics,/wiki/Probability_models,1,56,66
/wiki/Mathematics,/wiki/Machine_learning,1,56,53
/wiki/Mathematics,/wiki/Statistical_learning_theory,1,56,79
/wiki/Mathematics,/wiki/Data_mining,1,56,20
/wiki/Mathematics,/wiki/Database,1,56,24
/wiki/Mathematics,/wiki/Data_engineering,1,56,19
/wiki/Mathematics,/wiki/Pattern_recognition_and_learning,1,56,61
/wiki/Mathematics,/wiki/Data_visualization,1,56,22
/wiki/Mathematics,/wiki/Predictive_analytics,1,56,65
/wiki/Mathematics,/wiki/Uncertainty_modeling,1,56,83
/wiki/Mathematics,/wiki/Data_warehousing,1,56,23
/wiki/Mathematics,/wiki/Data_compression,1,56,18
/wiki/Mathematics,/wiki/Computer_programming,1,56,12
/wiki/Mathematics,/wiki/Artificial_intelligence,1,56,2
/wiki/Mathematics,/wiki/High_performance_computing,1,56,38
/wiki/Mathematics,/wiki/Big_data,1,56,4
/wiki/Mathematics,/wiki/Machine_learning,1,56,53
/wiki/Mathematics,/wiki/Machine_translation,1,56,54
/wiki/Mathematics,/wiki/Speech_recognition,1,56,76
/wiki/Mathematics,/wiki/Robotics,1,56,68
/wiki/Mathematics,/wiki/Search_engines,1,56,71
/wiki/Mathematics,/wiki/Digital_economy,1,56,27
/wiki/Mathematics,/wiki/Biological_sciences,1,56,5
/wiki/Mathematics,/wiki/Medical_informatics,1,56,57
/wiki/Mathematics,/wiki/Health_care,1,56,37
/wiki/Mathematics,/wiki/Social_sciences,1,56,74
/wiki/Mathematics,/wiki/Humanities,1,56,40
/wiki/Mathematics,/wiki/Economics,1,56,30
/wiki/Mathematics,/wiki/Business,1,56,7
/wiki/Mathematics,/wiki/Finance,1,56,33
/wiki/Mathematics,/wiki/Data_mining,1,56,20
/wiki/Mathematics,/wiki/Data_analysis,1,56,17
/wiki/Mathematics,/wiki/Harvard_Business_Review,1,56,36
/wiki/Mathematics,/wiki/The_Data_Incubator,1,56,82
/wiki/Mathematics,/wiki/Datalogy,1,56,25
/wiki/Mathematics,/wiki/Computer_science,1,56,13
/wiki/Mathematics,/wiki/Peter_Naur,1,56,62
/wiki/Mathematics,/wiki/University_of_Michigan,1,56,84
/wiki/Mathematics,/wiki/Prasanta_Chandra_Mahalanobis,1,56,64
/wiki/Mathematics,/wiki/Indian_Statistical_Institute,1,56,41
/wiki/Mathematics,/wiki/DJ_Patil,1,56,15
/wiki/Mathematics,/wiki/Jeff_Hammerbacher,1,56,48
/wiki/Mathematics,/wiki/Statistics,1,56,81
/wiki/Mathematics,/wiki/Forbes,1,56,34
/wiki/Mathematics,/wiki/Buzzword,1,56,9
/wiki/Mathematics,/wiki/Business_analytics,1,56,8
/wiki/Mathematics,/wiki/American_Statistical_Association,1,56,0
/wiki/Mathematics,/wiki/Nate_Silver,1,56,59
/wiki/Mathematics,/wiki/List_of_statistical_packages,1,56,52
/wiki/Mathematics,/wiki/Digital_object_identifier,1,56,28
/wiki/Mathematics,/wiki/Forbes,1,56,34
/wiki/Mathematics,/wiki/International_Standard_Book_Number,1,56,47
/wiki/Mathematics,/wiki/International_Standard_Book_Number,1,56,47
/wiki/Mathematics,/wiki/Data_science,1,56,21
/wiki/Mathematics,/wiki/Data_science,1,56,21
/wiki/Mathematics,/wiki/Main_Page,1,56,55
/wiki/Mathematics,/wiki/Main_Page,1,56,55
/wiki/Knowledge_Discovery_in_Databases,/wiki/Information_science,1,50,45
/wiki/Knowledge_Discovery_in_Databases,/wiki/Statistics,1,50,81
/wiki/Knowledge_Discovery_in_Databases,/wiki/Data_visualization,1,50,22
/wiki/Knowledge_Discovery_in_Databases,/wiki/Exploratory_data_analysis,1,50,32
/wiki/Knowledge_Discovery_in_Databases,/wiki/Information_design,1,50,44
/wiki/Knowledge_Discovery_in_Databases,/wiki/Interactive_data_visualization,1,50,46
/wiki/Knowledge_Discovery_in_Databases,/wiki/Descriptive_statistics,1,50,26
/wiki/Knowledge_Discovery_in_Databases,/wiki/Statistical_inference,1,50,78
/wiki/Knowledge_Discovery_in_Databases,/wiki/Statistical_graphics,1,50,77
/wiki/Knowledge_Discovery_in_Databases,/wiki/Data_analysis,1,50,17
/wiki/Knowledge_Discovery_in_Databases,/wiki/Infographic,1,50,42
/wiki/Knowledge_Discovery_in_Databases,/wiki/Edward_Tufte,1,50,31
/wiki/Knowledge_Discovery_in_Databases,/wiki/Hadley_Wickham,1,50,35
/wiki/Knowledge_Discovery_in_Databases,/wiki/Drew_Conway,1,50,29
/wiki/Knowledge_Discovery_in_Databases,/wiki/Line_chart,1,50,51
/wiki/Knowledge_Discovery_in_Databases,/wiki/Bar_chart,1,50,3
/wiki/Knowledge_Discovery_in_Databases,/wiki/Histogram,1,50,39
/wiki/Knowledge_Discovery_in_Databases,/wiki/Scatterplot,1,50,70
/wiki/Knowledge_Discovery_in_Databases,/wiki/Boxplot,1,50,6
/wiki/Knowledge_Discovery_in_Databases,/wiki/Pareto_chart,1,50,60
/wiki/Knowledge_Discovery_in_Databases,/wiki/Pie_chart,1,50,63
/wiki/Knowledge_Discovery_in_Databases,/wiki/Area_chart,1,50,1
/wiki/Knowledge_Discovery_in_Databases,/wiki/Control_chart,1,50,14
/wiki/Knowledge_Discovery_in_Databases,/wiki/Run_chart,1,50,69
/wiki/Knowledge_Discovery_in_Databases,/wiki/Cartogram,1,50,10
/wiki/Knowledge_Discovery_in_Databases,/wiki/Small_multiple,1,50,73
/wiki/Knowledge_Discovery_in_Databases,/wiki/Sparkline,1,50,75
/wiki/Knowledge_Discovery_in_Databases,/wiki/Data,1,50,16
/wiki/Knowledge_Discovery_in_Databases,/wiki/Information,1,50,43
/wiki/Knowledge_Discovery_in_Databases,/wiki/Big_data,1,50,4
/wiki/Knowledge_Discovery_in_Databases,/wiki/Database,1,50,24
/wiki/Knowledge_Discovery_in_Databases,/wiki/Chartjunk,1,50,11
/wiki/Knowledge_Discovery_in_Databases,/wiki/Visual_perception,1,50,85
/wiki/Knowledge_Discovery_in_Databases,/wiki/Regression_analysis,1,50,67
/wiki/Knowledge_Discovery_in_Databases,/wiki/Statistical_model,1,50,80
/wiki/Knowledge_Discovery_in_Databases,/wiki/Misleading_graph,1,50,58
/wiki/Knowledge_Discovery_in_Databases,/wiki/Knowledge,1,50,49
/wiki/Knowledge_Discovery_in_Databases,/wiki/Data,1,50,16
/wiki/Knowledge_Discovery_in_Databases,/wiki/Statistics,1,50,81
/wiki/Knowledge_Discovery_in_Databases,/wiki/Data_mining,1,50,20
/wiki/Knowledge_Discovery_in_Databases,/wiki/Predictive_analytics,1,50,65
/wiki/Knowledge_Discovery_in_Databases,/wiki/Knowledge_Discovery_in_Databases,1,50,50
/wiki/Knowledge_Discovery_in_Databases,/wiki/Mathematics,1,50,56
/wiki/Knowledge_Discovery_in_Databases,/wiki/Statistics,1,50,81
/wiki/Knowledge_Discovery_in_Databases,/wiki/Information_science,1,50,45
/wiki/Knowledge_Discovery_in_Databases,/wiki/Computer_science,1,50,13
/wiki/Knowledge_Discovery_in_Databases,/wiki/Signal_processing,1,50,72
/wiki/Knowledge_Discovery_in_Databases,/wiki/Probability_models,1,50,66
/wiki/Knowledge_Discovery_in_Databases,/wiki/Machine_learning,1,50,53
/wiki/Knowledge_Discovery_in_Databases,/wiki/Statistical_learning_theory,1,50,79
/wiki/Knowledge_Discovery_in_Databases,/wiki/Data_mining,1,50,20
/wiki/Knowledge_Discovery_in_Databases,/wiki/Database,1,50,24
/wiki/Knowledge_Discovery_in_Databases,/wiki/Data_engineering,1,50,19
/wiki/Knowledge_Discovery_in_Databases,/wiki/Pattern_recognition_and_learning,1,50,61
/wiki/Knowledge_Discovery_in_Databases,/wiki/Data_visualization,1,50,22
/wiki/Knowledge_Discovery_in_Databases,/wiki/Predictive_analytics,1,50,65
/wiki/Knowledge_Discovery_in_Databases,/wiki/Uncertainty_modeling,1,50,83
/wiki/Knowledge_Discovery_in_Databases,/wiki/Data_warehousing,1,50,23
/wiki/Knowledge_Discovery_in_Databases,/wiki/Data_compression,1,50,18
/wiki/Knowledge_Discovery_in_Databases,/wiki/Computer_programming,1,50,12
/wiki/Knowledge_Discovery_in_Databases,/wiki/Artificial_intelligence,1,50,2
/wiki/Knowledge_Discovery_in_Databases,/wiki/High_performance_computing,1,50,38
/wiki/Knowledge_Discovery_in_Databases,/wiki/Big_data,1,50,4
/wiki/Knowledge_Discovery_in_Databases,/wiki/Machine_learning,1,50,53
/wiki/Knowledge_Discovery_in_Databases,/wiki/Machine_translation,1,50,54
/wiki/Knowledge_Discovery_in_Databases,/wiki/Speech_recognition,1,50,76
/wiki/Knowledge_Discovery_in_Databases,/wiki/Robotics,1,50,68
/wiki/Knowledge_Discovery_in_Databases,/wiki/Search_engines,1,50,71
/wiki/Knowledge_Discovery_in_Databases,/wiki/Digital_economy,1,50,27
/wiki/Knowledge_Discovery_in_Databases,/wiki/Biological_sciences,1,50,5
/wiki/Knowledge_Discovery_in_Databases,/wiki/Medical_informatics,1,50,57
/wiki/Knowledge_Discovery_in_Databases,/wiki/Health_care,1,50,37
/wiki/Knowledge_Discovery_in_Databases,/wiki/Social_sciences,1,50,74
/wiki/Knowledge_Discovery_in_Databases,/wiki/Humanities,1,50,40
/wiki/Knowledge_Discovery_in_Databases,/wiki/Economics,1,50,30
/wiki/Knowledge_Discovery_in_Databases,/wiki/Business,1,50,7
/wiki/Knowledge_Discovery_in_Databases,/wiki/Finance,1,50,33
/wiki/Knowledge_Discovery_in_Databases,/wiki/Data_mining,1,50,20
/wiki/Knowledge_Discovery_in_Databases,/wiki/Data_analysis,1,50,17
/wiki/Knowledge_Discovery_in_Databases,/wiki/Harvard_Business_Review,1,50,36
/wiki/Knowledge_Discovery_in_Databases,/wiki/The_Data_Incubator,1,50,82
/wiki/Knowledge_Discovery_in_Databases,/wiki/Datalogy,1,50,25
/wiki/Knowledge_Discovery_in_Databases,/wiki/Computer_science,1,50,13
/wiki/Knowledge_Discovery_in_Databases,/wiki/Peter_Naur,1,50,62
/wiki/Knowledge_Discovery_in_Databases,/wiki/University_of_Michigan,1,50,84
/wiki/Knowledge_Discovery_in_Databases,/wiki/Prasanta_Chandra_Mahalanobis,1,50,64
/wiki/Knowledge_Discovery_in_Databases,/wiki/Indian_Statistical_Institute,1,50,41
/wiki/Knowledge_Discovery_in_Databases,/wiki/DJ_Patil,1,50,15
/wiki/Knowledge_Discovery_in_Databases,/wiki/Jeff_Hammerbacher,1,50,48
/wiki/Knowledge_Discovery_in_Databases,/wiki/Statistics,1,50,81
/wiki/Knowledge_Discovery_in_Databases,/wiki/Forbes,1,50,34
/wiki/Knowledge_Discovery_in_Databases,/wiki/Buzzword,1,50,9
/wiki/Knowledge_Discovery_in_Databases,/wiki/Business_analytics,1,50,8
/wiki/Knowledge_Discovery_in_Databases,/wiki/American_Statistical_Association,1,50,0
/wiki/Knowledge_Discovery_in_Databases,/wiki/Nate_Silver,1,50,59
/wiki/Knowledge_Discovery_in_Databases,/wiki/List_of_statistical_packages,1,50,52
/wiki/Knowledge_Discovery_in_Databases,/wiki/Digital_object_identifier,1,50,28
/wiki/Knowledge_Discovery_in_Databases,/wiki/Forbes,1,50,34
/wiki/Knowledge_Discovery_in_Databases,/wiki/International_Standard_Book_Number,1,50,47
/wiki/Knowledge_Discovery_in_Databases,/wiki/International_Standard_Book_Number,1,50,47
/wiki/Knowledge_Discovery_in_Databases,/wiki/Data_science,1,50,21
/wiki/Knowledge_Discovery_in_Databases,/wiki/Data_science,1,50,21
/wiki/Knowledge_Discovery_in_Databases,/wiki/Main_Page,1,50,55
/wiki/Knowledge_Discovery_in_Databases,/wiki/Main_Page,1,50,55
/wiki/Predictive_analytics,/wiki/Information_science,1,65,45
/wiki/Predictive_analytics,/wiki/Statistics,1,65,81
/wiki/Predictive_analytics,/wiki/Data_visualization,1,65,22
/wiki/Predictive_analytics,/wiki/Exploratory_data_analysis,1,65,32
/wiki/Predictive_analytics,/wiki/Information_design,1,65,44
/wiki/Predictive_analytics,/wiki/Interactive_data_visualization,1,65,46
/wiki/Predictive_analytics,/wiki/Descriptive_statistics,1,65,26
/wiki/Predictive_analytics,/wiki/Statistical_inference,1,65,78
/wiki/Predictive_analytics,/wiki/Statistical_graphics,1,65,77
/wiki/Predictive_analytics,/wiki/Data_analysis,1,65,17
/wiki/Predictive_analytics,/wiki/Infographic,1,65,42
/wiki/Predictive_analytics,/wiki/Edward_Tufte,1,65,31
/wiki/Predictive_analytics,/wiki/Hadley_Wickham,1,65,35
/wiki/Predictive_analytics,/wiki/Drew_Conway,1,65,29
/wiki/Predictive_analytics,/wiki/Line_chart,1,65,51
/wiki/Predictive_analytics,/wiki/Bar_chart,1,65,3
/wiki/Predictive_analytics,/wiki/Histogram,1,65,39
/wiki/Predictive_analytics,/wiki/Scatterplot,1,65,70
/wiki/Predictive_analytics,/wiki/Boxplot,1,65,6
/wiki/Predictive_analytics,/wiki/Pareto_chart,1,65,60
/wiki/Predictive_analytics,/wiki/Pie_chart,1,65,63
/wiki/Predictive_analytics,/wiki/Area_chart,1,65,1
/wiki/Predictive_analytics,/wiki/Control_chart,1,65,14
/wiki/Predictive_analytics,/wiki/Run_chart,1,65,69
/wiki/Predictive_analytics,/wiki/Cartogram,1,65,10
/wiki/Predictive_analytics,/wiki/Small_multiple,1,65,73
/wiki/Predictive_analytics,/wiki/Sparkline,1,65,75
/wiki/Predictive_analytics,/wiki/Data,1,65,16
/wiki/Predictive_analytics,/wiki/Information,1,65,43
/wiki/Predictive_analytics,/wiki/Big_data,1,65,4
/wiki/Predictive_analytics,/wiki/Database,1,65,24
/wiki/Predictive_analytics,/wiki/Chartjunk,1,65,11
/wiki/Predictive_analytics,/wiki/Visual_perception,1,65,85
/wiki/Predictive_analytics,/wiki/Regression_analysis,1,65,67
/wiki/Predictive_analytics,/wiki/Statistical_model,1,65,80
/wiki/Predictive_analytics,/wiki/Misleading_graph,1,65,58
/wiki/Predictive_analytics,/wiki/Knowledge,1,65,49
/wiki/Predictive_analytics,/wiki/Data,1,65,16
/wiki/Predictive_analytics,/wiki/Statistics,1,65,81
/wiki/Predictive_analytics,/wiki/Data_mining,1,65,20
/wiki/Predictive_analytics,/wiki/Predictive_analytics,1,65,65
/wiki/Predictive_analytics,/wiki/Knowledge_Discovery_in_Databases,1,65,50
/wiki/Predictive_analytics,/wiki/Mathematics,1,65,56
/wiki/Predictive_analytics,/wiki/Statistics,1,65,81
/wiki/Predictive_analytics,/wiki/Information_science,1,65,45
/wiki/Predictive_analytics,/wiki/Computer_science,1,65,13
/wiki/Predictive_analytics,/wiki/Signal_processing,1,65,72
/wiki/Predictive_analytics,/wiki/Probability_models,1,65,66
/wiki/Predictive_analytics,/wiki/Machine_learning,1,65,53
/wiki/Predictive_analytics,/wiki/Statistical_learning_theory,1,65,79
/wiki/Predictive_analytics,/wiki/Data_mining,1,65,20
/wiki/Predictive_analytics,/wiki/Database,1,65,24
/wiki/Predictive_analytics,/wiki/Data_engineering,1,65,19
/wiki/Predictive_analytics,/wiki/Pattern_recognition_and_learning,1,65,61
/wiki/Predictive_analytics,/wiki/Data_visualization,1,65,22
/wiki/Predictive_analytics,/wiki/Predictive_analytics,1,65,65
/wiki/Predictive_analytics,/wiki/Uncertainty_modeling,1,65,83
/wiki/Predictive_analytics,/wiki/Data_warehousing,1,65,23
/wiki/Predictive_analytics,/wiki/Data_compression,1,65,18
/wiki/Predictive_analytics,/wiki/Computer_programming,1,65,12
/wiki/Predictive_analytics,/wiki/Artificial_intelligence,1,65,2
/wiki/Predictive_analytics,/wiki/High_performance_computing,1,65,38
/wiki/Predictive_analytics,/wiki/Big_data,1,65,4
/wiki/Predictive_analytics,/wiki/Machine_learning,1,65,53
/wiki/Predictive_analytics,/wiki/Machine_translation,1,65,54
/wiki/Predictive_analytics,/wiki/Speech_recognition,1,65,76
/wiki/Predictive_analytics,/wiki/Robotics,1,65,68
/wiki/Predictive_analytics,/wiki/Search_engines,1,65,71
/wiki/Predictive_analytics,/wiki/Digital_economy,1,65,27
/wiki/Predictive_analytics,/wiki/Biological_sciences,1,65,5
/wiki/Predictive_analytics,/wiki/Medical_informatics,1,65,57
/wiki/Predictive_analytics,/wiki/Health_care,1,65,37
/wiki/Predictive_analytics,/wiki/Social_sciences,1,65,74
/wiki/Predictive_analytics,/wiki/Humanities,1,65,40
/wiki/Predictive_analytics,/wiki/Economics,1,65,30
/wiki/Predictive_analytics,/wiki/Business,1,65,7
/wiki/Predictive_analytics,/wiki/Finance,1,65,33
/wiki/Predictive_analytics,/wiki/Data_mining,1,65,20
/wiki/Predictive_analytics,/wiki/Data_analysis,1,65,17
/wiki/Predictive_analytics,/wiki/Harvard_Business_Review,1,65,36
/wiki/Predictive_analytics,/wiki/The_Data_Incubator,1,65,82
/wiki/Predictive_analytics,/wiki/Datalogy,1,65,25
/wiki/Predictive_analytics,/wiki/Computer_science,1,65,13
/wiki/Predictive_analytics,/wiki/Peter_Naur,1,65,62
/wiki/Predictive_analytics,/wiki/University_of_Michigan,1,65,84
/wiki/Predictive_analytics,/wiki/Prasanta_Chandra_Mahalanobis,1,65,64
/wiki/Predictive_analytics,/wiki/Indian_Statistical_Institute,1,65,41
/wiki/Predictive_analytics,/wiki/DJ_Patil,1,65,15
/wiki/Predictive_analytics,/wiki/Jeff_Hammerbacher,1,65,48
/wiki/Predictive_analytics,/wiki/Statistics,1,65,81
/wiki/Predictive_analytics,/wiki/Forbes,1,65,34
/wiki/Predictive_analytics,/wiki/Buzzword,1,65,9
/wiki/Predictive_analytics,/wiki/Business_analytics,1,65,8
/wiki/Predictive_analytics,/wiki/American_Statistical_Association,1,65,0
/wiki/Predictive_analytics,/wiki/Nate_Silver,1,65,59
/wiki/Predictive_analytics,/wiki/List_of_statistical_packages,1,65,52
/wiki/Predictive_analytics,/wiki/Digital_object_identifier,1,65,28
/wiki/Predictive_analytics,/wiki/Forbes,1,65,34
/wiki/Predictive_analytics,/wiki/International_Standard_Book_Number,1,65,47
/wiki/Predictive_analytics,/wiki/International_Standard_Book_Number,1,65,47
/wiki/Predictive_analytics,/wiki/Data_science,1,65,21
/wiki/Predictive_analytics,/wiki/Data_science,1,65,21
/wiki/Predictive_analytics,/wiki/Main_Page,1,65,55
/wiki/Predictive_analytics,/wiki/Main_Page,1,65,55
/wiki/Data_mining,/wiki/Information_science,1,20,45
/wiki/Data_mining,/wiki/Statistics,1,20,81
/wiki/Data_mining,/wiki/Data_visualization,1,20,22
/wiki/Data_mining,/wiki/Exploratory_data_analysis,1,20,32
/wiki/Data_mining,/wiki/Information_design,1,20,44
/wiki/Data_mining,/wiki/Interactive_data_visualization,1,20,46
/wiki/Data_mining,/wiki/Descriptive_statistics,1,20,26
/wiki/Data_mining,/wiki/Statistical_inference,1,20,78
/wiki/Data_mining,/wiki/Statistical_graphics,1,20,77
/wiki/Data_mining,/wiki/Data_analysis,1,20,17
/wiki/Data_mining,/wiki/Infographic,1,20,42
/wiki/Data_mining,/wiki/Edward_Tufte,1,20,31
/wiki/Data_mining,/wiki/Hadley_Wickham,1,20,35
/wiki/Data_mining,/wiki/Drew_Conway,1,20,29
/wiki/Data_mining,/wiki/Line_chart,1,20,51
/wiki/Data_mining,/wiki/Bar_chart,1,20,3
/wiki/Data_mining,/wiki/Histogram,1,20,39
/wiki/Data_mining,/wiki/Scatterplot,1,20,70
/wiki/Data_mining,/wiki/Boxplot,1,20,6
/wiki/Data_mining,/wiki/Pareto_chart,1,20,60
/wiki/Data_mining,/wiki/Pie_chart,1,20,63
/wiki/Data_mining,/wiki/Area_chart,1,20,1
/wiki/Data_mining,/wiki/Control_chart,1,20,14
/wiki/Data_mining,/wiki/Run_chart,1,20,69
/wiki/Data_mining,/wiki/Cartogram,1,20,10
/wiki/Data_mining,/wiki/Small_multiple,1,20,73
/wiki/Data_mining,/wiki/Sparkline,1,20,75
/wiki/Data_mining,/wiki/Data,1,20,16
/wiki/Data_mining,/wiki/Information,1,20,43
/wiki/Data_mining,/wiki/Big_data,1,20,4
/wiki/Data_mining,/wiki/Database,1,20,24
/wiki/Data_mining,/wiki/Chartjunk,1,20,11
/wiki/Data_mining,/wiki/Visual_perception,1,20,85
/wiki/Data_mining,/wiki/Regression_analysis,1,20,67
/wiki/Data_mining,/wiki/Statistical_model,1,20,80
/wiki/Data_mining,/wiki/Misleading_graph,1,20,58
/wiki/Data_mining,/wiki/Knowledge,1,20,49
/wiki/Data_mining,/wiki/Data,1,20,16
/wiki/Data_mining,/wiki/Statistics,1,20,81
/wiki/Data_mining,/wiki/Data_mining,1,20,20
/wiki/Data_mining,/wiki/Predictive_analytics,1,20,65
/wiki/Data_mining,/wiki/Knowledge_Discovery_in_Databases,1,20,50
/wiki/Data_mining,/wiki/Mathematics,1,20,56
/wiki/Data_mining,/wiki/Statistics,1,20,81
/wiki/Data_mining,/wiki/Information_science,1,20,45
/wiki/Data_mining,/wiki/Computer_science,1,20,13
/wiki/Data_mining,/wiki/Signal_processing,1,20,72
/wiki/Data_mining,/wiki/Probability_models,1,20,66
/wiki/Data_mining,/wiki/Machine_learning,1,20,53
/wiki/Data_mining,/wiki/Statistical_learning_theory,1,20,79
/wiki/Data_mining,/wiki/Data_mining,1,20,20
/wiki/Data_mining,/wiki/Database,1,20,24
/wiki/Data_mining,/wiki/Data_engineering,1,20,19
/wiki/Data_mining,/wiki/Pattern_recognition_and_learning,1,20,61
/wiki/Data_mining,/wiki/Data_visualization,1,20,22
/wiki/Data_mining,/wiki/Predictive_analytics,1,20,65
/wiki/Data_mining,/wiki/Uncertainty_modeling,1,20,83
/wiki/Data_mining,/wiki/Data_warehousing,1,20,23
/wiki/Data_mining,/wiki/Data_compression,1,20,18
/wiki/Data_mining,/wiki/Computer_programming,1,20,12
/wiki/Data_mining,/wiki/Artificial_intelligence,1,20,2
/wiki/Data_mining,/wiki/High_performance_computing,1,20,38
/wiki/Data_mining,/wiki/Big_data,1,20,4
/wiki/Data_mining,/wiki/Machine_learning,1,20,53
/wiki/Data_mining,/wiki/Machine_translation,1,20,54
/wiki/Data_mining,/wiki/Speech_recognition,1,20,76
/wiki/Data_mining,/wiki/Robotics,1,20,68
/wiki/Data_mining,/wiki/Search_engines,1,20,71
/wiki/Data_mining,/wiki/Digital_economy,1,20,27
/wiki/Data_mining,/wiki/Biological_sciences,1,20,5
/wiki/Data_mining,/wiki/Medical_informatics,1,20,57
/wiki/Data_mining,/wiki/Health_care,1,20,37
/wiki/Data_mining,/wiki/Social_sciences,1,20,74
/wiki/Data_mining,/wiki/Humanities,1,20,40
/wiki/Data_mining,/wiki/Economics,1,20,30
/wiki/Data_mining,/wiki/Business,1,20,7
/wiki/Data_mining,/wiki/Finance,1,20,33
/wiki/Data_mining,/wiki/Data_mining,1,20,20
/wiki/Data_mining,/wiki/Data_analysis,1,20,17
/wiki/Data_mining,/wiki/Harvard_Business_Review,1,20,36
/wiki/Data_mining,/wiki/The_Data_Incubator,1,20,82
/wiki/Data_mining,/wiki/Datalogy,1,20,25
/wiki/Data_mining,/wiki/Computer_science,1,20,13
/wiki/Data_mining,/wiki/Peter_Naur,1,20,62
/wiki/Data_mining,/wiki/University_of_Michigan,1,20,84
/wiki/Data_mining,/wiki/Prasanta_Chandra_Mahalanobis,1,20,64
/wiki/Data_mining,/wiki/Indian_Statistical_Institute,1,20,41
/wiki/Data_mining,/wiki/DJ_Patil,1,20,15
/wiki/Data_mining,/wiki/Jeff_Hammerbacher,1,20,48
/wiki/Data_mining,/wiki/Statistics,1,20,81
/wiki/Data_mining,/wiki/Forbes,1,20,34
/wiki/Data_mining,/wiki/Buzzword,1,20,9
/wiki/Data_mining,/wiki/Business_analytics,1,20,8
/wiki/Data_mining,/wiki/American_Statistical_Association,1,20,0
/wiki/Data_mining,/wiki/Nate_Silver,1,20,59
/wiki/Data_mining,/wiki/List_of_statistical_packages,1,20,52
/wiki/Data_mining,/wiki/Digital_object_identifier,1,20,28
/wiki/Data_mining,/wiki/Forbes,1,20,34
/wiki/Data_mining,/wiki/International_Standard_Book_Number,1,20,47
/wiki/Data_mining,/wiki/International_Standard_Book_Number,1,20,47
/wiki/Data_mining,/wiki/Data_science,1,20,21
/wiki/Data_mining,/wiki/Data_science,1,20,21
/wiki/Data_mining,/wiki/Main_Page,1,20,55
/wiki/Data_mining,/wiki/Main_Page,1,20,55
/wiki/Knowledge,/wiki/Information_science,1,49,45
/wiki/Knowledge,/wiki/Statistics,1,49,81
/wiki/Knowledge,/wiki/Data_visualization,1,49,22
/wiki/Knowledge,/wiki/Exploratory_data_analysis,1,49,32
/wiki/Knowledge,/wiki/Information_design,1,49,44
/wiki/Knowledge,/wiki/Interactive_data_visualization,1,49,46
/wiki/Knowledge,/wiki/Descriptive_statistics,1,49,26
/wiki/Knowledge,/wiki/Statistical_inference,1,49,78
/wiki/Knowledge,/wiki/Statistical_graphics,1,49,77
/wiki/Knowledge,/wiki/Data_analysis,1,49,17
/wiki/Knowledge,/wiki/Infographic,1,49,42
/wiki/Knowledge,/wiki/Edward_Tufte,1,49,31
/wiki/Knowledge,/wiki/Hadley_Wickham,1,49,35
/wiki/Knowledge,/wiki/Drew_Conway,1,49,29
/wiki/Knowledge,/wiki/Line_chart,1,49,51
/wiki/Knowledge,/wiki/Bar_chart,1,49,3
